genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
AtH2023_SRR8960303_MAG09.fasta,63_1,0.010000000000000009,average,fastANI,63
AtH2023_SRR8960349_MAG2.fasta,63_1,0.010000000000000009,average,fastANI,63
AtH2023_SRR8960445_MAG07.fasta,63_1,0.010000000000000009,average,fastANI,63
AtH2023_SRR8960451_MAG09.fasta,63_1,0.010000000000000009,average,fastANI,63
AtH2023_SRR8960633_MAG10.fasta,63_1,0.010000000000000009,average,fastANI,63
AtH2023_SRR8960710_MAG08.fasta,63_1,0.010000000000000009,average,fastANI,63
AtH2023_SRR8960976_MAG11.fasta,63_1,0.010000000000000009,average,fastANI,63
AtH2023_SRR8960393_MAG25.fasta,63_2,0.010000000000000009,average,fastANI,63
AtH2023_SRR11185261_MAG07.fasta,63_3,0.010000000000000009,average,fastANI,63
AtH2023_SRR17241490_MAG33.fasta,63_4,0.010000000000000009,average,fastANI,63
AtH2023_SRR17241638_MAG21.fasta,63_5,0.010000000000000009,average,fastANI,63
AtH2023_SRR17241564_MAG12.fasta,63_6,0.010000000000000009,average,fastANI,63
AtH2023_SRR17241569_MAG19.fasta,63_6,0.010000000000000009,average,fastANI,63
AtH2023_SRR17241617_MAG15.fasta,63_7,0.010000000000000009,average,fastANI,63
AtH2023_SRR17241623_MAG07.fasta,63_8,0.010000000000000009,average,fastANI,63
AtH2023_SRR8198120_MAG07.fasta,63_9,0.010000000000000009,average,fastANI,63
AtH2023_ERR1135201_MAG08.fasta,63_10,0.010000000000000009,average,fastANI,63
SRR8198110_MAG06.fasta,63_11,0.010000000000000009,average,fastANI,63
AtH2023_SRR11125232_MAG5.fasta,64_1,0.010000000000000009,average,fastANI,64
AtH2023_SRR17241564_MAG27.fasta,64_1,0.010000000000000009,average,fastANI,64
AtH2023_SRR17241603_MAG06.fasta,64_1,0.010000000000000009,average,fastANI,64
AtH2023_SRR8198120_MAG02.fasta,64_1,0.010000000000000009,average,fastANI,64
AtH2023_SRR8960181_MAG04.fasta,64_1,0.010000000000000009,average,fastANI,64
AtH2023_SRR8960319_MAG04.fasta,64_1,0.010000000000000009,average,fastANI,64
AtH2023_SRR8960500_MAG02.fasta,64_1,0.010000000000000009,average,fastANI,64
AtH2023_SRR8960686_MAG16.fasta,64_1,0.010000000000000009,average,fastANI,64
AtH2023_ERR1135199_MAG08.fasta,64_2,0.010000000000000009,average,fastANI,64
AtH2023_SRR11183697_MAG09.fasta,65_1,0.010000000000000009,average,fastANI,65
AtH2023_SRR8960673_MAG04.fasta,65_1,0.010000000000000009,average,fastANI,65
AtH2023_ERR1135188_MAG14.fasta,66_1,0.010000000000000009,average,fastANI,66
AtH2023_ERR1135211_MAG06.fasta,66_2,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960633_MAG09.fasta,66_3,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960643_MAG01.fasta,66_4,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960985_MAG13.fasta,66_5,0.010000000000000009,average,fastANI,66
AtH2023_SRR11125404_MAG1.fasta,66_6,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960715_MAG16.fasta,66_7,0.010000000000000009,average,fastANI,66
AtH2023_SRR11125111_MAG1.fasta,66_8,0.010000000000000009,average,fastANI,66
AtH2023_SRR17241508_MAG17.fasta,66_9,0.010000000000000009,average,fastANI,66
AtH2023_SRR17241646_MAG21.fasta,66_10,0.010000000000000009,average,fastANI,66
AtH2023_SRR17241481_MAG01.fasta,66_11,0.010000000000000009,average,fastANI,66
AtH2023_ERR1135195_MAG08.fasta,66_12,0.010000000000000009,average,fastANI,66
AtH2023_ERR1135205_MAG11.fasta,66_13,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960434_MAG4.fasta,66_14,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960595_MAG09.fasta,66_15,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960326_MAG09.fasta,66_16,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960911_MAG07.fasta,66_17,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960918_MAG12.fasta,66_18,0.010000000000000009,average,fastANI,66
AtH2023_SRR11185252_MAG18.fasta,66_19,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960477_MAG11.fasta,66_20,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960445_MAG05.fasta,66_21,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960679_MAG06.fasta,66_22,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960403_MAG05.fasta,66_23,0.010000000000000009,average,fastANI,66
AtH2023_SRR11185229_MAG34.fasta,66_24,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960209_MAG6.fasta,66_25,0.010000000000000009,average,fastANI,66
AtH2023_SRR8960451_MAG19.fasta,66_26,0.010000000000000009,average,fastANI,66
AtH2023_SRR21357591_MAG09.fasta,66_27,0.010000000000000009,average,fastANI,66
AtH2023_SRR21357815_MAG02.fasta,66_28,0.010000000000000009,average,fastANI,66
AtH2023_SRR14369259_MAG12.fasta,66_29,0.010000000000000009,average,fastANI,66
AtH2023_ERR8314775_MAG8.fasta,66_30,0.010000000000000009,average,fastANI,66
AtH2023_ERR8314777_MAG03.fasta,66_31,0.010000000000000009,average,fastANI,66
AtH2023_ERR8314772_MAG7.fasta,66_32,0.010000000000000009,average,fastANI,66
AtH2023_ERR8314731_MAG8.fasta,66_33,0.010000000000000009,average,fastANI,66
AtH2023_ERR8314738_MAG5.fasta,66_34,0.010000000000000009,average,fastANI,66
AtH2023_SRR11489778_MAG08.fasta,66_35,0.010000000000000009,average,fastANI,66
AtH2023_SRR11489788_MAG09.fasta,66_36,0.010000000000000009,average,fastANI,66
AtH2023_ERR1135216_MAG3.fasta,66_37,0.010000000000000009,average,fastANI,66
AtH2023_ERR1135198_MAG08.fasta,66_38,0.010000000000000009,average,fastANI,66
AtH2023_ERR1135178_MAG4.fasta,66_39,0.010000000000000009,average,fastANI,66
AtH2023_SRR17241623_MAG14.fasta,66_40,0.010000000000000009,average,fastANI,66
AtH2023_SRR10209687_MAG22.fasta,66_41,0.010000000000000009,average,fastANI,66
AtH2023_SRR17241584_MAG17.fasta,66_42,0.010000000000000009,average,fastANI,66
AtH2023_SRR11489792_MAG21.fasta,66_43,0.010000000000000009,average,fastANI,66
AtH2023_SRR16235699_MAG13.fasta,66_44,0.010000000000000009,average,fastANI,66
AtH2023_ERR7197578_MAG1.fasta,66_45,0.010000000000000009,average,fastANI,66
AtH2023_SRR17241642_MAG19.fasta,66_46,0.010000000000000009,average,fastANI,66
AtH2023_ERR1135192_MAG10.fasta,66_47,0.010000000000000009,average,fastANI,66
AtH2023_SRR17241490_MAG40.fasta,67_1,0.010000000000000009,average,fastANI,67
AtH2023_SRR17241623_MAG28.fasta,67_1,0.010000000000000009,average,fastANI,67
AtH2023_SRR17241638_MAG22.fasta,67_1,0.010000000000000009,average,fastANI,67
AtH2023_SRR11185229_MAG21.fasta,67_2,0.010000000000000009,average,fastANI,67
AtH2023_SRR8960616_MAG16.fasta,67_2,0.010000000000000009,average,fastANI,67
AtH2023_SRR21977573_MAG08.fasta,67_3,0.010000000000000009,average,fastANI,67
AtH2023_ERR1135196_MAG12.fasta,67_4,0.010000000000000009,average,fastANI,67
AtH2023_SRR8960403_MAG06.fasta,67_5,0.010000000000000009,average,fastANI,67
AtH2023_SRR11185239_MAG22.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241481_MAG29.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241490_MAG11.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241501_MAG26.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241508_MAG25.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241510_MAG34.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241544_MAG27.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241603_MAG18.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241613_MAG10.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241627_MAG25.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241642_MAG39.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR17241645_MAG20.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR8960562_MAG13.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR8960918_MAG19.fasta,68_1,0.010000000000000009,average,fastANI,68
SRR8960830_MAG4.fasta,68_1,0.010000000000000009,average,fastANI,68
AtH2023_SRR11489784_MAG04.fasta,68_2,0.010000000000000009,average,fastANI,68
AtH2023_SRR16235699_MAG20.fasta,68_2,0.010000000000000009,average,fastANI,68
AtH2023_ERR1135247_MAG09.fasta,68_3,0.010000000000000009,average,fastANI,68
AtH2023_ERR3211845_MAG06.fasta,68_3,0.010000000000000009,average,fastANI,68
AtH2023_ERR8314775_MAG5.fasta,68_3,0.010000000000000009,average,fastANI,68
AtH2023_ERR8314777_MAG07.fasta,68_3,0.010000000000000009,average,fastANI,68
AtH2023_SRR11489788_MAG26.fasta,68_3,0.010000000000000009,average,fastANI,68
AtH2023_ERR8314740_MAG4.fasta,68_4,0.010000000000000009,average,fastANI,68
AtH2023_ERR1135266_MAG06.fasta,68_5,0.010000000000000009,average,fastANI,68
ERR1135348_MAG4.fasta,68_6,0.010000000000000009,average,fastANI,68
ERR1135273_MAG05.fasta,68_7,0.010000000000000009,average,fastANI,68
AtH2023_ERR1135197_MAG05.fasta,68_8,0.010000000000000009,average,fastANI,68
AtH2023_SRR8960721_MAG12.fasta,68_9,0.010000000000000009,average,fastANI,68
AtH2023_ERR1135256_MAG2.fasta,68_10,0.010000000000000009,average,fastANI,68
AtH2023_ERR7197580_MAG03.fasta,69_1,0.010000000000000009,average,fastANI,69
AtH2023_SRR17241603_MAG20.fasta,69_2,0.010000000000000009,average,fastANI,69
AtH2023_SRR5240727_MAG19.fasta,69_3,0.010000000000000009,average,fastANI,69
AtH2023_SRR17241533_MAG28.fasta,69_4,0.010000000000000009,average,fastANI,69
ERR1135259_MAG5.fasta,69_5,0.010000000000000009,average,fastANI,69
AtH2023_SRR17241569_MAG01.fasta,70_1,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241583_MAG39.fasta,70_2,0.010000000000000009,average,fastANI,70
AtH2023_SRR11125143_MAG5.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR11125189_MAG03.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR11125213_MAG5.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR11125246_MAG3.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR11125941_MAG6.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR11126019_MAG01.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR11126363_MAG6.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR11126366_MAG11.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR11183452_MAG3.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR11183552_MAG07.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR11183621_MAG4.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960267_MAG1.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960287_MAG10.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960500_MAG14.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960616_MAG15.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960915_MAG08.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960985_MAG17.fasta,70_3,0.010000000000000009,average,fastANI,70
SRR11126221_MAG1.fasta,70_3,0.010000000000000009,average,fastANI,70
SRR8960980_MAG10.fasta,70_3,0.010000000000000009,average,fastANI,70
AtH2023_SRR14369298_MAG04.fasta,70_4,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241527_MAG04.fasta,70_4,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241691_MAG28.fasta,70_4,0.010000000000000009,average,fastANI,70
AtH2023_SRR21357748_MAG2.fasta,70_4,0.010000000000000009,average,fastANI,70
AtH2023_SRR11489784_MAG18.fasta,70_5,0.010000000000000009,average,fastANI,70
AtH2023_SRR21977573_MAG05.fasta,70_6,0.010000000000000009,average,fastANI,70
AtH2023_ERR1135217_MAG10.fasta,70_7,0.010000000000000009,average,fastANI,70
AtH2023_ERR1135218_MAG11.fasta,70_7,0.010000000000000009,average,fastANI,70
AtH2023_ERR2020019_MAG2.fasta,70_8,0.010000000000000009,average,fastANI,70
AtH2023_SRR12203239_MAG3.fasta,70_9,0.010000000000000009,average,fastANI,70
AtH2023_ERR1135195_MAG09.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR1135209_MAG04.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR1135211_MAG13.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR1135213_MAG13.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR1135224_MAG08.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR1135235_MAG7.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR1135245_MAG5.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR1135269_MAG4.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR3211772_MAG1.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR3211781_MAG3.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR3211790_MAG1.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR3211792_MAG2.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR3211885_MAG1.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR3211888_MAG2.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR3211994_MAG1.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_ERR7197542_MAG4.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR11126206_MAG1.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR14369135_MAG02.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR14369163_MAG08.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR16235699_MAG28.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241510_MAG28.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241533_MAG24.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241564_MAG16.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241569_MAG23.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241576_MAG10.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241613_MAG21.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241617_MAG20.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241623_MAG23.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241627_MAG20.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241645_MAG08.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241646_MAG24.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR17241681_MAG23.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR21357591_MAG28.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR21357815_MAG15.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR22460808_MAG5.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR2329666_MAG14.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR7182028_MAG5.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960118_MAG17.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960631_MAG21.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960729_MAG13.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960827_MAG16.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR8960864_MAG13.fasta,70_10,0.010000000000000009,average,fastANI,70
SRR8960830_MAG8.fasta,70_10,0.010000000000000009,average,fastANI,70
AtH2023_SRR22328037_MAG11.fasta,70_11,0.010000000000000009,average,fastANI,70
AtH2023_SRR14369194_MAG16.fasta,71_0,0.010000000000000009,average,fastANI,71
AtH2023_SRR21357861_MAG04.fasta,72_1,0.010000000000000009,average,fastANI,72
AtH2023_SRR8960927_MAG09.fasta,72_2,0.010000000000000009,average,fastANI,72
AtH2023_ERR1135205_MAG18.fasta,73_1,0.010000000000000009,average,fastANI,73
AtH2023_SRR8960326_MAG01.fasta,73_2,0.010000000000000009,average,fastANI,73
AtH2023_SRR8960918_MAG16.fasta,73_3,0.010000000000000009,average,fastANI,73
AtH2023_SRR14369170_MAG06.fasta,73_4,0.010000000000000009,average,fastANI,73
AtH2023_ERR1135200_MAG14.fasta,74_1,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135202_MAG4.fasta,74_2,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135195_MAG06.fasta,74_3,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135213_MAG07.fasta,74_4,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135198_MAG07.fasta,74_5,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135205_MAG16.fasta,74_6,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135209_MAG08.fasta,74_7,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135197_MAG09.fasta,74_8,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135211_MAG03.fasta,74_9,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135260_MAG2.fasta,74_10,0.010000000000000009,average,fastANI,74
ERR1135259_MAG1.fasta,74_10,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135182_MAG6.fasta,74_11,0.010000000000000009,average,fastANI,74
AtH2023_SRR5666658_MAG4.fasta,74_12,0.010000000000000009,average,fastANI,74
AtH2023_SRR5976181_MAG1.fasta,74_13,0.010000000000000009,average,fastANI,74
AtH2023_SRR11124795_MAG2.fasta,74_14,0.010000000000000009,average,fastANI,74
AtH2023_SRR11183431_MAG2.fasta,74_14,0.010000000000000009,average,fastANI,74
AtH2023_SRR11185229_MAG48.fasta,74_15,0.010000000000000009,average,fastANI,74
AtH2023_SRR8960911_MAG06.fasta,74_16,0.010000000000000009,average,fastANI,74
AtH2023_SRR8960326_MAG07.fasta,74_17,0.010000000000000009,average,fastANI,74
AtH2023_SRR8960451_MAG14.fasta,74_18,0.010000000000000009,average,fastANI,74
AtH2023_SRR8960148_MAG07.fasta,74_19,0.010000000000000009,average,fastANI,74
AtH2023_SRR8960918_MAG15.fasta,74_20,0.010000000000000009,average,fastANI,74
AtH2023_SRR17241501_MAG11.fasta,74_21,0.010000000000000009,average,fastANI,74
AtH2023_SRR17241584_MAG14.fasta,74_22,0.010000000000000009,average,fastANI,74
AtH2023_SRR17241564_MAG32.fasta,74_23,0.010000000000000009,average,fastANI,74
AtH2023_SRR17241583_MAG19.fasta,74_24,0.010000000000000009,average,fastANI,74
AtH2023_SRR17241481_MAG23.fasta,74_25,0.010000000000000009,average,fastANI,74
AtH2023_SRR14369135_MAG09.fasta,74_26,0.010000000000000009,average,fastANI,74
AtH2023_SRR21357591_MAG13.fasta,74_27,0.010000000000000009,average,fastANI,74
AtH2023_SRR14369139_MAG04.fasta,74_28,0.010000000000000009,average,fastANI,74
AtH2023_SRR14369194_MAG17.fasta,74_29,0.010000000000000009,average,fastANI,74
AtH2023_SRR21357815_MAG17.fasta,74_30,0.010000000000000009,average,fastANI,74
AtH2023_SRR14369228_MAG04.fasta,74_31,0.010000000000000009,average,fastANI,74
AtH2023_SRR17241490_MAG39.fasta,74_32,0.010000000000000009,average,fastANI,74
AtH2023_SRR17241638_MAG26.fasta,74_32,0.010000000000000009,average,fastANI,74
AtH2023_SRR17241508_MAG23.fasta,74_33,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135357_MAG4.fasta,74_34,0.010000000000000009,average,fastANI,74
ERR1135340_MAG3.fasta,74_35,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135324_MAG4.fasta,74_36,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135327_MAG05.fasta,74_37,0.010000000000000009,average,fastANI,74
AtH2023_ERR8314731_MAG3.fasta,74_38,0.010000000000000009,average,fastANI,74
AtH2023_ERR8314772_MAG3.fasta,74_39,0.010000000000000009,average,fastANI,74
AtH2023_ERR8314738_MAG4.fasta,74_40,0.010000000000000009,average,fastANI,74
AtH2023_ERR8314777_MAG11.fasta,74_41,0.010000000000000009,average,fastANI,74
AtH2023_ERR8314775_MAG3.fasta,74_42,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135285_MAG03.fasta,74_43,0.010000000000000009,average,fastANI,74
AtH2023_ERR8314740_MAG5.fasta,74_44,0.010000000000000009,average,fastANI,74
SRR5976183_MAG08.fasta,74_45,0.010000000000000009,average,fastANI,74
SRR15057928_MAG01.fasta,74_46,0.010000000000000009,average,fastANI,74
AtH2023_ERR7197578_MAG3.fasta,74_47,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135206_MAG6.fasta,74_48,0.010000000000000009,average,fastANI,74
AtH2023_SRR11489792_MAG20.fasta,74_49,0.010000000000000009,average,fastANI,74
AtH2023_SRR5240727_MAG11.fasta,74_50,0.010000000000000009,average,fastANI,74
AtH2023_ERR1135197_MAG12.fasta,75_1,0.010000000000000009,average,fastANI,75
AtH2023_SRR11489792_MAG22.fasta,75_2,0.010000000000000009,average,fastANI,75
AtH2023_ERR1135203_MAG09.fasta,76_1,0.010000000000000009,average,fastANI,76
AtH2023_SRR17241569_MAG43.fasta,76_2,0.010000000000000009,average,fastANI,76
AtH2023_ERR1135260_MAG5.fasta,77_0,0.010000000000000009,average,fastANI,77
AtH2023_ERR1135208_MAG4.fasta,78_0,0.010000000000000009,average,fastANI,78
AtH2023_SRR17241527_MAG33.fasta,79_1,0.010000000000000009,average,fastANI,79
AtH2023_SRR17241691_MAG06.fasta,79_1,0.010000000000000009,average,fastANI,79
AtH2023_SRR21357876_MAG04.fasta,80_0,0.010000000000000009,average,fastANI,80
AtH2023_SRR17241691_MAG08.fasta,81_0,0.010000000000000009,average,fastANI,81
AtH2023_SRR8960181_MAG18.fasta,82_1,0.010000000000000009,average,fastANI,82
AtH2023_SRR8960512_MAG4.fasta,82_1,0.010000000000000009,average,fastANI,82
AtH2023_SRR8960864_MAG06.fasta,82_2,0.010000000000000009,average,fastANI,82
AtH2023_ERR1855535_MAG07.fasta,82_3,0.010000000000000009,average,fastANI,82
AtH2023_SRR5240727_MAG07.fasta,82_3,0.010000000000000009,average,fastANI,82
AtH2023_SRR5240728_MAG09.fasta,82_3,0.010000000000000009,average,fastANI,82
AtH2023_ERR1135195_MAG01.fasta,82_4,0.010000000000000009,average,fastANI,82
AtH2023_ERR1135204_MAG11.fasta,82_4,0.010000000000000009,average,fastANI,82
AtH2023_ERR1135208_MAG9.fasta,82_4,0.010000000000000009,average,fastANI,82
AtH2023_ERR1135193_MAG04.fasta,82_5,0.010000000000000009,average,fastANI,82
AtH2023_ERR1135210_MAG3.fasta,82_6,0.010000000000000009,average,fastANI,82
